Date;Time;Millis;Comment;Latitude;Longitude;Altitude;Course;Speed;HDOP;Satellites;BatteryLevel;Left;Right;Confirmed;Marked;Invalid;InsidePrivacyArea;Factor;Measurements;Tms1;Lus1;Rus1;Tms2;Lus2;Rus2;Tms3;Lus3;Rus3;Tms4;Lus4;Rus4;Tms5;Lus5;Rus5;Tms6;Lus6;Rus6;Tms7;Lus7;Rus7;Tms8;Lus8;Rus8;Tms9;Lus9;Rus9;Tms10;Lus10;Rus10;Tms11;Lus11;Rus11;Tms12;Lus12;Rus12;Tms13;Lus13;Rus13;Tms14;Lus14;Rus14;Tms15;Lus15;Rus15;Tms16;Lus16;Rus16;Tms17;Lus17;Rus17;Tms18;Lus18;Rus18;Tms19;Lus19;Rus19;Tms20;Lus20;Rus20;Tms21;Lus21;Rus21;Tms22;Lus22;Rus22;Tms23;Lus23;Rus23;Tms24;Lus24;Rus24;Tms25;Lus25;Rus25;Tms26;Lus26;Rus26;Tms27;Lus27;Rus27;Tms28;Lus28;Rus28;Tms29;Lus29;Rus29;Tms30;Lus30;Rus30;Tms31;Lus31;Rus31;Tms32;Lus32;Rus32;Tms33;Lus33;Rus33;Tms34;Lus34;Rus34;Tms35;Lus35;Rus35;Tms36;Lus36;Rus36;Tms37;Lus37;Rus37;Tms38;Lus38;Rus38;Tms39;Lus39;Rus39;Tms40;Lus40;Rus40;Tms41;Lus41;Rus41;Tms42;Lus42;Rus42;Tms43;Lus43;Rus43;Tms44;Lus44;Rus44;Tms45;Lus45;Rus45;Tms46;Lus46;Rus46;Tms47;Lus47;Rus47;Tms48;Lus48;Rus48;Tms49;Lus49;Rus49;Tms50;Lus50;Rus50;Tms51;Lus51;Rus51;Tms52;Lus52;Rus52;Tms53;Lus53;Rus53;Tms54;Lus54;Rus54;Tms55;Lus55;Rus55;Tms56;Lus56;Rus56;Tms57;Lus57;Rus57;Tms58;Lus58;Rus58;Tms59;Lus59;Rus59;Tms60;Lus60;Rus60
15.12.2021;11:01:16;1444065;DEV: GPS: hwVersion: 00040007;470.587.874;154.706.841;402.91;29.834.302;1.6;1.40;7;100.00;29;;0;;0;0;58;38;0;;;33;;1279;49;;;83;;1228;98;;;132;;1220;148;3526;;167;;1242;183;;;216;;;249;3536;;267;;;301;;;334;;;367;;;400;;;434;;;467;;;500;;;533;;1231;549;;;582;;1206;598;;;632;;;665;;;698;;;731;3487;;749;;1227;766;3465;;785;;1226;802;;;835;;1211;851;3455;;870;;1199;886;3429;;905;;1204;921;3422;;941;;1244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:16;1445026;DEV: GPS: hwVersion: 00040007;470.587.874;154.706.841;402.91;29.834.302;1.6;1.40;7;100.00;29;;0;;0;0;58;34;0;3399;;22;;;55;;;88;;;122;;;155;;;188;;;221;;;255;;;288;;;321;;;354;;1231;370;;;403;;1226;419;;;453;;1232;469;;;502;;1227;518;;;551;;;584;;;617;;;651;;;684;;;717;;;750;;;784;;;817;;;850;;;883;;1251;899;;;933;;1250;949;;;982;;1227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:17;1446027;DEV: GPS: NTC: ANTSTATUS=OK;470.587.766;154.706.489;401.77;29.834.302;2.2;1.40;7;100.00;;;0;;0;0;58;32;0;;;35;;1231;51;;;84;;;117;;;150;;;184;;;217;;;250;;;283;;;316;;;350;;;383;;;416;;;449;;;483;;1252;498;;;532;;1231;548;;;581;;;614;;;647;;;681;;;714;;;747;;;780;;;813;;;847;;;880;;;913;;;946;;;980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:19;1447052;DEV: GPS: ALP Data valid from: 02.12.2021T12:59:42Z;470.587.693;154.706.237;400.82;29.834.302;;1.41;6;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;865;;;898;;;931;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:20;1448057;DEV: GPS: ALP Data valid to: 16.12.2021T12:59:42Z;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;831;;;865;;;898;;;931;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:21;1449058;;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;30;0;;;43;;;76;;;110;;;143;;;176;;;209;;;243;;;276;;;309;;;342;;;376;;;409;;;442;;;475;;;508;;;542;;;575;;;608;;;641;;;675;;;708;;;741;;;774;;;808;;;841;;;874;;;907;;;940;;;974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:22;1450170;;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;26;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:22;1451040;;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;864;;;898;;;931;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:23;1452041;;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;101;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;533;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;898;;;931;;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:01:24;1453043;;470.587.693;154.706.237;400.82;29.834.302;;1.27;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;864;;;898;;;931;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
